Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25257982,SDGPOISON,COUNTRY,AFG,YEAR,2007,SEX,MLE,,,,,,,0.7 [0.3-1.4],0.66078,0.26422,1.36247,,2021-02-09T16:20:15Z,2007,2007-01-01,2007-12-31
25257983,SDGPOISON,COUNTRY,AFG,YEAR,2007,SEX,BTSX,,,,,,,1.9 [0.8-3.9],1.90152,0.78013,3.89489,,2021-02-09T16:20:15Z,2007,2007-01-01,2007-12-31
25257984,SDGPOISON,COUNTRY,AFG,YEAR,2010,SEX,FMLE,,,,,,,2.9 [1.2-5.9],2.92759,1.20828,5.8827,,2021-02-09T16:20:15Z,2010,2010-01-01,2010-12-31
25257985,SDGPOISON,COUNTRY,AFG,YEAR,2007,SEX,FMLE,,,,,,,3.2 [1.3-6.6],3.21555,1.3265,6.57689,,2021-02-09T16:20:15Z,2007,2007-01-01,2007-12-31
25257986,SDGPOISON,COUNTRY,AFG,YEAR,2004,SEX,FMLE,,,,,,,4.1 [1.6-8.5],4.1155,1.6199,8.53781,,2021-02-09T16:20:15Z,2004,2004-01-01,2004-12-31
25257987,SDGPOISON,COUNTRY,AFG,YEAR,2017,SEX,MLE,,,,,,,0.4 [0.1-0.8],0.35041,0.14139,0.75056,,2021-02-09T16:20:15Z,2017,2017-01-01,2017-12-31
25257988,SDGPOISON,COUNTRY,AFG,YEAR,2000,SEX,FMLE,,,,,,,3.6 [1.3-7.5],3.55711,1.33867,7.47616,,2021-02-09T16:20:15Z,2000,2000-01-01,2000-12-31
25257989,SDGPOISON,COUNTRY,AFG,YEAR,2018,SEX,MLE,,,,,,,0.3 [0.1-0.6],0.27408,0.11716,0.55837,,2021-02-09T16:20:15Z,2018,2018-01-01,2018-12-31
25257990,SDGPOISON,COUNTRY,AFG,YEAR,2016,SEX,BTSX,,,,,,,1.0 [0.4-1.9],0.97781,0.41762,1.9255,,2021-02-09T16:20:15Z,2016,2016-01-01,2016-12-31
25257991,SDGPOISON,COUNTRY,AFG,YEAR,2003,SEX,BTSX,,,,,,,2.5 [1.0-5.2],2.50087,0.96106,5.23339,,2021-02-09T16:20:15Z,2003,2003-01-01,2003-12-31
25257992,SDGPOISON,COUNTRY,AFG,YEAR,2012,SEX,FMLE,,,,,,,2.5 [1.0-5.2],2.52457,1.03158,5.16047,,2021-02-09T16:20:15Z,2012,2012-01-01,2012-12-31
25257993,SDGPOISON,COUNTRY,AFG,YEAR,2004,SEX,MLE,,,,,,,0.9 [0.3-1.8],0.86953,0.33093,1.84961,,2021-02-09T16:20:15Z,2004,2004-01-01,2004-12-31
25257994,SDGPOISON,COUNTRY,AFG,YEAR,2000,SEX,MLE,,,,,,,0.7 [0.3-1.6],0.72846,0.26523,1.57176,,2021-02-09T16:20:15Z,2000,2000-01-01,2000-12-31
