Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19602582,AIR_41,COUNTRY,AFG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,2892 [2240–3554],2891.54102,2240.19922,3553.90991,,2018-07-06T10:14:22Z,2016,2016-01-01,2016-12-31
19602583,AIR_41,COUNTRY,AGO,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,808 [646–964],807.79405,646.2262,963.81439,,2018-07-06T10:14:22Z,2016,2016-01-01,2016-12-31
19602584,AIR_41,COUNTRY,AGO,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE114,,,,,456 [370–550],456.29813,369.67722,549.96429,,2018-07-06T10:14:22Z,2016,2016-01-01,2016-12-31
19602585,AIR_41,COUNTRY,ALB,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,30 [15–48],30.43371,15.4777,48.2793,,2018-07-06T10:14:22Z,2016,2016-01-01,2016-12-31
19602586,AIR_41,COUNTRY,ARG,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,1812 [675–3337],1811.71617,675.09369,3337.18701,,2018-07-06T10:14:22Z,2016,2016-01-01,2016-12-31
19602587,AIR_41,COUNTRY,ARG,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,3005 [2257–3696],3005.09103,2256.98267,3695.62012,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602588,AIR_41,COUNTRY,ARG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,247 [120–412],247.15057,120.11682,412.48221,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602589,AIR_41,COUNTRY,ATG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,5 [3–9],5.40047,2.71551,8.57097,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602590,AIR_41,COUNTRY,ATG,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,3 [1–5],2.98031,1.49858,4.72998,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602591,AIR_41,COUNTRY,ATG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,13 [10–16],12.9901,9.80238,16.04647,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602592,AIR_41,COUNTRY,ATG,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,7 [6–9],7.23532,5.60075,8.7559,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602593,AIR_41,COUNTRY,AUS,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,410 [133–1188],409.67902,132.89563,1187.54504,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602594,AIR_41,COUNTRY,AUT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,135 [49–251],135.0005,48.73441,250.9095,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602595,AIR_41,COUNTRY,AUT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,2057 [1295–2892],2056.71145,1294.65418,2891.90772,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602596,AIR_41,COUNTRY,AZE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,119 [63–189],119.29556,63.01752,188.86292,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602597,AIR_41,COUNTRY,AZE,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE068,,,,,94 [50–149],94.04916,49.68119,148.89406,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602598,AIR_41,COUNTRY,AZE,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,406 [280–604],406.46203,280.26236,604.23401,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602599,AIR_41,COUNTRY,BEL,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,788 [450–1177],787.89226,449.67273,1177.18616,,2018-07-06T10:14:23Z,2016,2016-01-01,2016-12-31
19602600,AIR_41,COUNTRY,BEL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,528 [258–879],527.77215,257.61932,879.3609,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602601,AIR_41,COUNTRY,BEN,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,1505 [1085–1955],1504.7341,1085.4519,1954.98987,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602602,AIR_41,COUNTRY,BFA,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,880 [719–1040],879.7478,718.5448,1040.16907,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602603,AIR_41,COUNTRY,BFA,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE114,,,,,360 [302–422],359.86589,302.36273,422.37857,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602604,AIR_41,COUNTRY,BGD,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,5130 [4034–6263],5130.19134,4034.4834,6262.68555,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602605,AIR_41,COUNTRY,BGR,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,84 [45–132],84.34013,45.14633,131.73627,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602606,AIR_41,COUNTRY,BGR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,2266 [1417–3760],2265.53996,1417.32715,3760.13232,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602607,AIR_41,COUNTRY,BHS,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,7 [3–11],7.02472,3.35339,11.40665,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602608,AIR_41,COUNTRY,BHS,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,25 [20–29],24.72227,19.80899,29.26846,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602609,AIR_41,COUNTRY,BHS,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,1 [1–2],1.2463,0.64998,1.99257,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602610,AIR_41,COUNTRY,BLR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,144 [74–227],143.81943,73.53748,227.46571,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602611,AIR_41,COUNTRY,BLR,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,103 [53–163],102.82148,52.57448,162.62311,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602612,AIR_41,COUNTRY,BLR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,7547 [5517–9561],7547.41295,5516.9668,9561.28223,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602613,AIR_41,COUNTRY,BLR,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,3747 [2915–4500],3746.72596,2915.2478,4500.07666,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602614,AIR_41,COUNTRY,BLZ,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,7 [5–10],6.88239,5.01553,9.81595,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602615,AIR_41,COUNTRY,BOL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,1116 [613–1702],1115.76481,612.99744,1702.09375,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
19602616,AIR_41,COUNTRY,BOL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,1452 [1140–1747],1452.17967,1140.11353,1747.25501,,2018-07-06T10:14:24Z,2016,2016-01-01,2016-12-31
