Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19748549,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,449 573,449573.4873,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748550,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,30 860,30860.46393,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748551,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,225 600,225600.335,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748552,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,7989,7989.04729,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748553,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,85 358,85358.03174,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748554,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,799381 [694285-913941],799381,694285,913941,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748555,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,234 309,234308.7959,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748556,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE118,,,,,14 973,14972.80194,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748557,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,89 864,89864.12891,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748558,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,2207,2206.79651,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748559,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,45 362,45361.64014,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748560,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,FMLE,ENVCAUSE,ENVCAUSE000,,,,,386714 [332494-444539],386714,332494,444539,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
19748561,AIR_45,COUNTRY,AFG,YEAR,2016,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,215 265,215264.6917,,,,2018-08-20T15:19:46Z,2016,2016-01-01,2016-12-31
