Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25760500,SDGPM25,COUNTRY,AFG,YEAR,2016,RESIDENCEAREATYPE,TOTL,,,,,,,55.14 [31.15-93.7],55.14,31.15,93.7,,2021-05-07T09:10:56Z,2016,2016-01-01,2016-12-31
25760501,SDGPM25,COUNTRY,AFG,YEAR,2015,RESIDENCEAREATYPE,TOTL,,,,,,,54.89 [30.79-95.13],54.89,30.79,95.13,,2021-05-07T09:10:56Z,2015,2015-01-01,2015-12-31
25760502,SDGPM25,COUNTRY,AFG,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,59.05 [33.24-104.17],59.05,33.24,104.17,,2021-05-07T09:10:56Z,2014,2014-01-01,2014-12-31
25760503,SDGPM25,COUNTRY,AFG,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,54.89 [31.02-94.82],54.89,31.02,94.82,,2021-05-07T09:10:56Z,2013,2013-01-01,2013-12-31
25760504,SDGPM25,COUNTRY,AFG,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,54.67 [31.24-95.66],54.67,31.24,95.66,,2021-05-07T09:10:57Z,2012,2012-01-01,2012-12-31
25760505,SDGPM25,COUNTRY,AFG,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,50.3 [27.85-87.02],50.3,27.85,87.02,,2021-05-07T09:10:57Z,2011,2011-01-01,2011-12-31
25760506,SDGPM25,COUNTRY,AFG,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,49.8 [29.31-86.77],49.8,29.31,86.77,,2021-05-07T09:10:57Z,2010,2010-01-01,2010-12-31
25760507,SDGPM25,COUNTRY,AFG,YEAR,2016,RESIDENCEAREATYPE,RUR,,,,,,,52.84 [29.23-94.73],52.84,29.23,94.73,,2021-05-07T09:10:57Z,2016,2016-01-01,2016-12-31
25760508,SDGPM25,COUNTRY,AFG,YEAR,2015,RESIDENCEAREATYPE,RUR,,,,,,,52.58 [29.44-94.6],52.58,29.44,94.6,,2021-05-07T09:10:57Z,2015,2015-01-01,2015-12-31
25760509,SDGPM25,COUNTRY,AFG,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,56.65 [31.74-99.81],56.65,31.74,99.81,,2021-05-07T09:10:57Z,2014,2014-01-01,2014-12-31
25760510,SDGPM25,COUNTRY,AFG,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,52.66 [30.29-92.31],52.66,30.29,92.31,,2021-05-07T09:10:57Z,2013,2013-01-01,2013-12-31
25760511,SDGPM25,COUNTRY,AFG,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,52.37 [29.73-93.18],52.37,29.73,93.18,,2021-05-07T09:10:57Z,2012,2012-01-01,2012-12-31
25760512,SDGPM25,COUNTRY,AFG,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,48.3 [27.24-87.64],48.3,27.24,87.64,,2021-05-07T09:10:57Z,2011,2011-01-01,2011-12-31
25760513,SDGPM25,COUNTRY,AFG,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,47.75 [28.52-86.94],47.75,28.52,86.94,,2021-05-07T09:10:57Z,2010,2010-01-01,2010-12-31
25760514,SDGPM25,COUNTRY,AFG,YEAR,2016,RESIDENCEAREATYPE,URB,,,,,,,63.61 [33.83-115.97],63.61,33.83,115.97,,2021-05-07T09:10:57Z,2016,2016-01-01,2016-12-31
25760515,SDGPM25,COUNTRY,AFG,YEAR,2015,RESIDENCEAREATYPE,URB,,,,,,,63.43 [33.56-114.58],63.43,33.56,114.58,,2021-05-07T09:10:57Z,2015,2015-01-01,2015-12-31
25760516,SDGPM25,COUNTRY,AFG,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,68.17 [36.93-124.36],68.17,36.93,124.36,,2021-05-07T09:10:57Z,2014,2014-01-01,2014-12-31
25760517,SDGPM25,COUNTRY,AFG,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,62.99 [34.37-113.58],62.99,34.37,113.58,,2021-05-07T09:10:57Z,2013,2013-01-01,2013-12-31
25760518,SDGPM25,COUNTRY,AFG,YEAR,2012,RESIDENCEAREATYPE,URB,,,,,,,63.35 [33.12-114.87],63.35,33.12,114.87,,2021-05-07T09:10:57Z,2012,2012-01-01,2012-12-31
25760519,SDGPM25,COUNTRY,AFG,YEAR,2011,RESIDENCEAREATYPE,URB,,,,,,,58.08 [30.85-109.37],58.08,30.85,109.37,,2021-05-07T09:10:57Z,2011,2011-01-01,2011-12-31
25760520,SDGPM25,COUNTRY,AFG,YEAR,2010,RESIDENCEAREATYPE,URB,,,,,,,57.34 [31.14-104.82],57.34,31.14,104.82,,2021-05-07T09:10:57Z,2010,2010-01-01,2010-12-31
25760521,SDGPM25,COUNTRY,ALB,YEAR,2016,RESIDENCEAREATYPE,TOTL,,,,,,,18.07 [16.61-21.04],18.07,16.61,21.04,,2021-05-07T09:10:57Z,2016,2016-01-01,2016-12-31
25760522,SDGPM25,COUNTRY,ALB,YEAR,2015,RESIDENCEAREATYPE,TOTL,,,,,,,19.06 [17.67-22.1],19.06,17.67,22.1,,2021-05-07T09:10:57Z,2015,2015-01-01,2015-12-31
25760523,SDGPM25,COUNTRY,ALB,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,19.8 [18.36-23.19],19.8,18.36,23.19,,2021-05-07T09:10:57Z,2014,2014-01-01,2014-12-31
25760524,SDGPM25,COUNTRY,ALB,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,19.91 [18.41-23.27],19.91,18.41,23.27,,2021-05-07T09:10:57Z,2013,2013-01-01,2013-12-31
25760525,SDGPM25,COUNTRY,ALB,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,20.82 [19.19-24.27],20.82,19.19,24.27,,2021-05-07T09:10:57Z,2012,2012-01-01,2012-12-31
25760526,SDGPM25,COUNTRY,ALB,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,22.77 [21.05-26.52],22.77,21.05,26.52,,2021-05-07T09:10:57Z,2011,2011-01-01,2011-12-31
25760527,SDGPM25,COUNTRY,ALB,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,20.09 [18.61-23.59],20.09,18.61,23.59,,2021-05-07T09:10:57Z,2010,2010-01-01,2010-12-31
25760528,SDGPM25,COUNTRY,ALB,YEAR,2016,RESIDENCEAREATYPE,RUR,,,,,,,17.2 [15.8-20.71],17.2,15.8,20.71,,2021-05-07T09:10:57Z,2016,2016-01-01,2016-12-31
25760529,SDGPM25,COUNTRY,ALB,YEAR,2015,RESIDENCEAREATYPE,RUR,,,,,,,18.17 [16.65-21.89],18.17,16.65,21.89,,2021-05-07T09:10:57Z,2015,2015-01-01,2015-12-31
25760530,SDGPM25,COUNTRY,ALB,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,18.93 [17.43-22.85],18.93,17.43,22.85,,2021-05-07T09:10:57Z,2014,2014-01-01,2014-12-31
25760531,SDGPM25,COUNTRY,ALB,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,19.08 [17.47-23.04],19.08,17.47,23.04,,2021-05-07T09:10:57Z,2013,2013-01-01,2013-12-31
25760532,SDGPM25,COUNTRY,ALB,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,19.9 [18.27-24.1],19.9,18.27,24.1,,2021-05-07T09:10:57Z,2012,2012-01-01,2012-12-31
25760533,SDGPM25,COUNTRY,ALB,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,21.8 [19.96-26.22],21.8,19.96,26.22,,2021-05-07T09:10:57Z,2011,2011-01-01,2011-12-31
25760534,SDGPM25,COUNTRY,ALB,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,19.38 [17.75-23.78],19.38,17.75,23.78,,2021-05-07T09:10:57Z,2010,2010-01-01,2010-12-31
25760535,SDGPM25,COUNTRY,ALB,YEAR,2016,RESIDENCEAREATYPE,URB,,,,,,,19.32 [17.36-21.49],19.32,17.36,21.49,,2021-05-07T09:10:58Z,2016,2016-01-01,2016-12-31
25760536,SDGPM25,COUNTRY,ALB,YEAR,2015,RESIDENCEAREATYPE,URB,,,,,,,20.49 [18.41-22.62],20.49,18.41,22.62,,2021-05-07T09:10:58Z,2015,2015-01-01,2015-12-31
25760537,SDGPM25,COUNTRY,ALB,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,21.23 [19.11-23.49],21.23,19.11,23.49,,2021-05-07T09:10:58Z,2014,2014-01-01,2014-12-31
25760538,SDGPM25,COUNTRY,ALB,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,21.35 [19.21-23.67],21.35,19.21,23.67,,2021-05-07T09:10:58Z,2013,2013-01-01,2013-12-31
25760539,SDGPM25,COUNTRY,ALB,YEAR,2012,RESIDENCEAREATYPE,URB,,,,,,,22.36 [20.06-24.62],22.36,20.06,24.62,,2021-05-07T09:10:58Z,2012,2012-01-01,2012-12-31
25760540,SDGPM25,COUNTRY,ALB,YEAR,2011,RESIDENCEAREATYPE,URB,,,,,,,24.46 [22.06-26.98],24.46,22.06,26.98,,2021-05-07T09:10:58Z,2011,2011-01-01,2011-12-31
25760541,SDGPM25,COUNTRY,ALB,YEAR,2010,RESIDENCEAREATYPE,URB,,,,,,,21.59 [19.36-23.89],21.59,19.36,23.89,,2021-05-07T09:10:58Z,2010,2010-01-01,2010-12-31
25760542,SDGPM25,COUNTRY,DZA,YEAR,2016,RESIDENCEAREATYPE,TOTL,,,,,,,35.18 [23.11-60.4],35.18,23.11,60.4,,2021-05-07T09:10:58Z,2016,2016-01-01,2016-12-31
25760543,SDGPM25,COUNTRY,DZA,YEAR,2015,RESIDENCEAREATYPE,TOTL,,,,,,,34.37 [22.6-58.42],34.37,22.6,58.42,,2021-05-07T09:10:58Z,2015,2015-01-01,2015-12-31
25760544,SDGPM25,COUNTRY,DZA,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,33.78 [22.44-56.22],33.78,22.44,56.22,,2021-05-07T09:10:58Z,2014,2014-01-01,2014-12-31
25760545,SDGPM25,COUNTRY,DZA,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,31.09 [21.19-52.04],31.09,21.19,52.04,,2021-05-07T09:10:58Z,2013,2013-01-01,2013-12-31
25760546,SDGPM25,COUNTRY,DZA,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,30.21 [20.44-49.67],30.21,20.44,49.67,,2021-05-07T09:10:58Z,2012,2012-01-01,2012-12-31
25760547,SDGPM25,COUNTRY,DZA,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,29.67 [20.33-48.54],29.67,20.33,48.54,,2021-05-07T09:10:58Z,2011,2011-01-01,2011-12-31
25760548,SDGPM25,COUNTRY,DZA,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,30.01 [20.71-49.26],30.01,20.71,49.26,,2021-05-07T09:10:58Z,2010,2010-01-01,2010-12-31
25760549,SDGPM25,COUNTRY,DZA,YEAR,2016,RESIDENCEAREATYPE,RUR,,,,,,,39.57 [26.46-69.37],39.57,26.46,69.37,,2021-05-07T09:10:58Z,2016,2016-01-01,2016-12-31
25760550,SDGPM25,COUNTRY,DZA,YEAR,2015,RESIDENCEAREATYPE,RUR,,,,,,,37.65 [25.45-64.6],37.65,25.45,64.6,,2021-05-07T09:10:58Z,2015,2015-01-01,2015-12-31
25760551,SDGPM25,COUNTRY,DZA,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,36.23 [25.35-61.87],36.23,25.35,61.87,,2021-05-07T09:10:58Z,2014,2014-01-01,2014-12-31
25760552,SDGPM25,COUNTRY,DZA,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,34.47 [24.65-58.42],34.47,24.65,58.42,,2021-05-07T09:10:58Z,2013,2013-01-01,2013-12-31
25760553,SDGPM25,COUNTRY,DZA,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,32.05 [23.28-53],32.05,23.28,53,,2021-05-07T09:10:58Z,2012,2012-01-01,2012-12-31
25760554,SDGPM25,COUNTRY,DZA,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,32.1 [23.38-53.73],32.1,23.38,53.73,,2021-05-07T09:10:58Z,2011,2011-01-01,2011-12-31
25760555,SDGPM25,COUNTRY,DZA,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,33.08 [24.24-56.76],33.08,24.24,56.76,,2021-05-07T09:10:58Z,2010,2010-01-01,2010-12-31
25760556,SDGPM25,COUNTRY,DZA,YEAR,2016,RESIDENCEAREATYPE,URB,,,,,,,34.13 [21.4-57.54],34.13,21.4,57.54,,2021-05-07T09:10:58Z,2016,2016-01-01,2016-12-31
25760557,SDGPM25,COUNTRY,DZA,YEAR,2015,RESIDENCEAREATYPE,URB,,,,,,,33.52 [21.26-56.91],33.52,21.26,56.91,,2021-05-07T09:10:58Z,2015,2015-01-01,2015-12-31
25760558,SDGPM25,COUNTRY,DZA,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,33.08 [20.82-54.74],33.08,20.82,54.74,,2021-05-07T09:10:58Z,2014,2014-01-01,2014-12-31
25760559,SDGPM25,COUNTRY,DZA,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,30.26 [19.51-50.17],30.26,19.51,50.17,,2021-05-07T09:10:58Z,2013,2013-01-01,2013-12-31
25760560,SDGPM25,COUNTRY,DZA,YEAR,2012,RESIDENCEAREATYPE,URB,,,,,,,29.69 [19.13-48.46],29.69,19.13,48.46,,2021-05-07T09:10:58Z,2012,2012-01-01,2012-12-31
25760561,SDGPM25,COUNTRY,DZA,YEAR,2011,RESIDENCEAREATYPE,URB,,,,,,,29.01 [18.75-46.69],29.01,18.75,46.69,,2021-05-07T09:10:58Z,2011,2011-01-01,2011-12-31
25760562,SDGPM25,COUNTRY,DZA,YEAR,2010,RESIDENCEAREATYPE,URB,,,,,,,29.23 [18.89-47.09],29.23,18.89,47.09,,2021-05-07T09:10:58Z,2010,2010-01-01,2010-12-31
25760563,SDGPM25,COUNTRY,AND,YEAR,2016,RESIDENCEAREATYPE,TOTL,,,,,,,8.71 [8.05-10.32],8.71,8.05,10.32,,2021-05-07T09:10:58Z,2016,2016-01-01,2016-12-31
25760564,SDGPM25,COUNTRY,AND,YEAR,2015,RESIDENCEAREATYPE,TOTL,,,,,,,9.87 [9.12-11.7],9.87,9.12,11.7,,2021-05-07T09:10:58Z,2015,2015-01-01,2015-12-31
25760565,SDGPM25,COUNTRY,AND,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,9.31 [8.6-11.06],9.31,8.6,11.06,,2021-05-07T09:10:58Z,2014,2014-01-01,2014-12-31
25760566,SDGPM25,COUNTRY,AND,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,10.59 [9.82-12.59],10.59,9.82,12.59,,2021-05-07T09:10:58Z,2013,2013-01-01,2013-12-31
25760567,SDGPM25,COUNTRY,AND,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,11 [10.15-13.05],11,10.15,13.05,,2021-05-07T09:10:58Z,2012,2012-01-01,2012-12-31
25760568,SDGPM25,COUNTRY,AND,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,12.18 [11.17-14.47],12.18,11.17,14.47,,2021-05-07T09:10:59Z,2011,2011-01-01,2011-12-31
25760569,SDGPM25,COUNTRY,AND,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,11.69 [10.74-13.82],11.69,10.74,13.82,,2021-05-07T09:10:59Z,2010,2010-01-01,2010-12-31
25760570,SDGPM25,COUNTRY,AND,YEAR,2016,RESIDENCEAREATYPE,RUR,,,,,,,7.99 [6.67-9.49],7.99,6.67,9.49,,2021-05-07T09:10:59Z,2016,2016-01-01,2016-12-31
25760571,SDGPM25,COUNTRY,AND,YEAR,2015,RESIDENCEAREATYPE,RUR,,,,,,,8.97 [7.46-10.65],8.97,7.46,10.65,,2021-05-07T09:10:59Z,2015,2015-01-01,2015-12-31
25760572,SDGPM25,COUNTRY,AND,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,8.49 [7.06-10.06],8.49,7.06,10.06,,2021-05-07T09:10:59Z,2014,2014-01-01,2014-12-31
25760573,SDGPM25,COUNTRY,AND,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,9.62 [8.03-11.47],9.62,8.03,11.47,,2021-05-07T09:10:59Z,2013,2013-01-01,2013-12-31
25760574,SDGPM25,COUNTRY,AND,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,9.96 [8.3-11.89],9.96,8.3,11.89,,2021-05-07T09:10:59Z,2012,2012-01-01,2012-12-31
25760575,SDGPM25,COUNTRY,AND,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,10.99 [9.16-13.07],10.99,9.16,13.07,,2021-05-07T09:10:59Z,2011,2011-01-01,2011-12-31
25760576,SDGPM25,COUNTRY,AND,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,10.56 [8.78-12.54],10.56,8.78,12.54,,2021-05-07T09:10:59Z,2010,2010-01-01,2010-12-31
25760577,SDGPM25,COUNTRY,AND,YEAR,2016,RESIDENCEAREATYPE,URB,,,,,,,9.47 [8.42-10.67],9.47,8.42,10.67,,2021-05-07T09:10:59Z,2016,2016-01-01,2016-12-31
25760578,SDGPM25,COUNTRY,AND,YEAR,2015,RESIDENCEAREATYPE,URB,,,,,,,10.74 [9.5-12.09],10.74,9.5,12.09,,2021-05-07T09:10:59Z,2015,2015-01-01,2015-12-31
25760579,SDGPM25,COUNTRY,AND,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,10.1 [8.95-11.33],10.1,8.95,11.33,,2021-05-07T09:10:59Z,2014,2014-01-01,2014-12-31
25760580,SDGPM25,COUNTRY,AND,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,11.51 [10.19-12.94],11.51,10.19,12.94,,2021-05-07T09:10:59Z,2013,2013-01-01,2013-12-31
25760581,SDGPM25,COUNTRY,AND,YEAR,2012,RESIDENCEAREATYPE,URB,,,,,,,11.92 [10.54-13.46],11.92,10.54,13.46,,2021-05-07T09:10:59Z,2012,2012-01-01,2012-12-31
25760582,SDGPM25,COUNTRY,AND,YEAR,2011,RESIDENCEAREATYPE,URB,,,,,,,13.18 [11.62-14.94],13.18,11.62,14.94,,2021-05-07T09:10:59Z,2011,2011-01-01,2011-12-31
25760583,SDGPM25,COUNTRY,AND,YEAR,2010,RESIDENCEAREATYPE,URB,,,,,,,12.66 [11.15-14.25],12.66,11.15,14.25,,2021-05-07T09:10:59Z,2010,2010-01-01,2010-12-31
25760584,SDGPM25,COUNTRY,AGO,YEAR,2016,RESIDENCEAREATYPE,TOTL,,,,,,,38.29 [22.61-67.74],38.29,22.61,67.74,,2021-05-07T09:10:59Z,2016,2016-01-01,2016-12-31
25760585,SDGPM25,COUNTRY,AGO,YEAR,2015,RESIDENCEAREATYPE,TOTL,,,,,,,38.1 [22.63-66.84],38.1,22.63,66.84,,2021-05-07T09:10:59Z,2015,2015-01-01,2015-12-31
25760586,SDGPM25,COUNTRY,AGO,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,36.8 [22.01-64.9],36.8,22.01,64.9,,2021-05-07T09:10:59Z,2014,2014-01-01,2014-12-31
25760587,SDGPM25,COUNTRY,AGO,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,39.63 [23.48-70.47],39.63,23.48,70.47,,2021-05-07T09:10:59Z,2013,2013-01-01,2013-12-31
25760588,SDGPM25,COUNTRY,AGO,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,35.69 [22.05-60.93],35.69,22.05,60.93,,2021-05-07T09:10:59Z,2012,2012-01-01,2012-12-31
25760589,SDGPM25,COUNTRY,AGO,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,37.19 [22.39-64.51],37.19,22.39,64.51,,2021-05-07T09:10:59Z,2011,2011-01-01,2011-12-31
25760590,SDGPM25,COUNTRY,AGO,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,36.67 [22.32-64.2],36.67,22.32,64.2,,2021-05-07T09:10:59Z,2010,2010-01-01,2010-12-31
25760591,SDGPM25,COUNTRY,AGO,YEAR,2016,RESIDENCEAREATYPE,RUR,,,,,,,37.36 [23.28-64.4],37.36,23.28,64.4,,2021-05-07T09:10:59Z,2016,2016-01-01,2016-12-31
25760592,SDGPM25,COUNTRY,AGO,YEAR,2015,RESIDENCEAREATYPE,RUR,,,,,,,37.64 [23.41-63.98],37.64,23.41,63.98,,2021-05-07T09:10:59Z,2015,2015-01-01,2015-12-31
25760593,SDGPM25,COUNTRY,AGO,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,36.48 [22.62-63.39],36.48,22.62,63.39,,2021-05-07T09:10:59Z,2014,2014-01-01,2014-12-31
25760594,SDGPM25,COUNTRY,AGO,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,39.19 [23.87-68.42],39.19,23.87,68.42,,2021-05-07T09:10:59Z,2013,2013-01-01,2013-12-31
25760595,SDGPM25,COUNTRY,AGO,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,36.01 [22.72-61.82],36.01,22.72,61.82,,2021-05-07T09:10:59Z,2012,2012-01-01,2012-12-31
25760596,SDGPM25,COUNTRY,AGO,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,37.33 [22.89-64.6],37.33,22.89,64.6,,2021-05-07T09:10:59Z,2011,2011-01-01,2011-12-31
25760597,SDGPM25,COUNTRY,AGO,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,36.7 [22.66-64.24],36.7,22.66,64.24,,2021-05-07T09:10:59Z,2010,2010-01-01,2010-12-31
25760598,SDGPM25,COUNTRY,AGO,YEAR,2016,RESIDENCEAREATYPE,URB,,,,,,,40.32 [21.91-75.78],40.32,21.91,75.78,,2021-05-07T09:10:59Z,2016,2016-01-01,2016-12-31
25760599,SDGPM25,COUNTRY,AGO,YEAR,2015,RESIDENCEAREATYPE,URB,,,,,,,39.17 [21.49-72.18],39.17,21.49,72.18,,2021-05-07T09:10:59Z,2015,2015-01-01,2015-12-31
25760600,SDGPM25,COUNTRY,AGO,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,37.43 [21.16-68.58],37.43,21.16,68.58,,2021-05-07T09:11:00Z,2014,2014-01-01,2014-12-31
25760601,SDGPM25,COUNTRY,AGO,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,40.77 [22.29-75.94],40.77,22.29,75.94,,2021-05-07T09:11:00Z,2013,2013-01-01,2013-12-31
25760602,SDGPM25,COUNTRY,AGO,YEAR,2012,RESIDENCEAREATYPE,URB,,,,,,,35 [20.77-61.01],35,20.77,61.01,,2021-05-07T09:11:00Z,2012,2012-01-01,2012-12-31
25760603,SDGPM25,COUNTRY,AGO,YEAR,2011,RESIDENCEAREATYPE,URB,,,,,,,36.71 [21.09-66],36.71,21.09,66,,2021-05-07T09:11:00Z,2011,2011-01-01,2011-12-31
25760604,SDGPM25,COUNTRY,AGO,YEAR,2010,RESIDENCEAREATYPE,URB,,,,,,,36.5 [21.02-66.39],36.5,21.02,66.39,,2021-05-07T09:11:00Z,2010,2010-01-01,2010-12-31
25760605,SDGPM25,COUNTRY,ATG,YEAR,2016,RESIDENCEAREATYPE,TOTL,,,,,,,21.03 [10.12-43.22],21.03,10.12,43.22,,2021-05-07T09:11:00Z,2016,2016-01-01,2016-12-31
25760606,SDGPM25,COUNTRY,ATG,YEAR,2015,RESIDENCEAREATYPE,TOTL,,,,,,,20.99 [10.73-42.26],20.99,10.73,42.26,,2021-05-07T09:11:00Z,2015,2015-01-01,2015-12-31
25760607,SDGPM25,COUNTRY,ATG,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,20.62 [10.18-42.44],20.62,10.18,42.44,,2021-05-07T09:11:00Z,2014,2014-01-01,2014-12-31
25760608,SDGPM25,COUNTRY,ATG,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,20.14 [9.56-41.76],20.14,9.56,41.76,,2021-05-07T09:11:00Z,2013,2013-01-01,2013-12-31
25760609,SDGPM25,COUNTRY,ATG,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,20.37 [9.37-42.28],20.37,9.37,42.28,,2021-05-07T09:11:00Z,2012,2012-01-01,2012-12-31
25760610,SDGPM25,COUNTRY,ATG,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,20.27 [9.95-41.49],20.27,9.95,41.49,,2021-05-07T09:11:00Z,2011,2011-01-01,2011-12-31
25760611,SDGPM25,COUNTRY,ATG,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,20.1 [9.83-43.55],20.1,9.83,43.55,,2021-05-07T09:11:00Z,2010,2010-01-01,2010-12-31
25760612,SDGPM25,COUNTRY,ATG,YEAR,2016,RESIDENCEAREATYPE,RUR,,,,,,,15.92 [7.27-36.47],15.92,7.27,36.47,,2021-05-07T09:11:00Z,2016,2016-01-01,2016-12-31
25760613,SDGPM25,COUNTRY,ATG,YEAR,2015,RESIDENCEAREATYPE,RUR,,,,,,,16.17 [7.32-35.19],16.17,7.32,35.19,,2021-05-07T09:11:00Z,2015,2015-01-01,2015-12-31
25760614,SDGPM25,COUNTRY,ATG,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,15.79 [7.06-35.18],15.79,7.06,35.18,,2021-05-07T09:11:00Z,2014,2014-01-01,2014-12-31
25760615,SDGPM25,COUNTRY,ATG,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,15.71 [6.72-38.15],15.71,6.72,38.15,,2021-05-07T09:11:00Z,2013,2013-01-01,2013-12-31
25760616,SDGPM25,COUNTRY,ATG,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,15.53 [6.61-36.15],15.53,6.61,36.15,,2021-05-07T09:11:00Z,2012,2012-01-01,2012-12-31
25760617,SDGPM25,COUNTRY,ATG,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,15.66 [6.64-37.06],15.66,6.64,37.06,,2021-05-07T09:11:00Z,2011,2011-01-01,2011-12-31
25760618,SDGPM25,COUNTRY,ATG,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,15.4 [6.75-39.42],15.4,6.75,39.42,,2021-05-07T09:11:00Z,2010,2010-01-01,2010-12-31
25760619,SDGPM25,COUNTRY,ATG,YEAR,2016,RESIDENCEAREATYPE,URB,,,,,,,21.15 [10.2-43.31],21.15,10.2,43.31,,2021-05-07T09:11:00Z,2016,2016-01-01,2016-12-31
25760620,SDGPM25,COUNTRY,ATG,YEAR,2015,RESIDENCEAREATYPE,URB,,,,,,,21.05 [10.74-42.42],21.05,10.74,42.42,,2021-05-07T09:11:00Z,2015,2015-01-01,2015-12-31
25760621,SDGPM25,COUNTRY,ATG,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,20.77 [10.29-42.53],20.77,10.29,42.53,,2021-05-07T09:11:00Z,2014,2014-01-01,2014-12-31
25760622,SDGPM25,COUNTRY,ATG,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,20.43 [9.67-41.87],20.43,9.67,41.87,,2021-05-07T09:11:00Z,2013,2013-01-01,2013-12-31
